File: server
Build ID: 6bb927709f5a4112556a3cf292ca47f2b149d7b5
Type: cpu
Time: 2026-09-24 15:18:14 EDT
Duration: 20s, Total samples = 1.72s ( 8.60%)
Showing nodes accounting for 1.72s, 100% of 1.72s total
      flat  flat%   sum%        cum   cum%
     0.70s 40.70% 40.70%      0.70s 40.70%  internal/runtime/syscall/linux.Syscall6
         0     0%   100%      0.36s 20.93%  runtime.mcall
         0     0%   100%      0.03s  1.74%  runtime.netpollBreak
         0     0%   100%      0.01s  0.58%  runtime.netpollblock
         0     0%   100%      0.01s  0.58%  runtime.newarray
         0     0%   100%      0.02s  1.16%  runtime.newobject
         0     0%   100%      0.04s  2.33%  runtime.newproc
         0     0%   100%      0.04s  2.33%  runtime.newproc.func1
         0     0%   100%      0.02s  1.16%  runtime.newproc1
         0     0%   100%      0.01s  0.58%  runtime.newstack
         0     0%   100%      0.05s  2.91%  runtime.notesleep
         0     0%   100%      0.18s 10.47%  runtime.notewakeup
         0     0%   100%      0.16s  9.30%  runtime.park_m
         0     0%   100%      0.05s  2.91%  runtime.ready
         0     0%   100%      0.01s  0.58%  runtime.reentersyscall
         0     0%   100%      0.04s  2.33%  runtime.resetspinning
         0     0%   100%      0.01s  0.58%  runtime.scanObjectsSmall
         0     0%   100%      0.02s  1.16%  runtime.scanSpan
         0     0%   100%      0.34s 19.77%  runtime.schedule
         0     0%   100%      0.01s  0.58%  runtime.selectgo
         0     0%   100%      0.05s  2.91%  runtime.send
         0     0%   100%      0.02s  1.16%  runtime.slicebytetostring
         0     0%   100%      0.01s  0.58%  runtime.spanSetScans
         0     0%   100%      0.17s  9.88%  runtime.startm
         0     0%   100%      0.06s  3.49%  runtime.stopm
         0     0%   100%      0.14s  8.14%  runtime.systemstack
         0     0%   100%      0.01s  0.58%  runtime.tryDeferToSpanScan
         0     0%   100%      0.01s  0.58%  runtime.unlock (inline)
         0     0%   100%      0.01s  0.58%  runtime.unlockWithRank (inline)
         0     0%   100%      0.01s  0.58%  runtime.wakeNetPoller
         0     0%   100%      0.14s  8.14%  runtime.wakep
         0     0%   100%      0.03s  1.74%  runtime.write
         0     0%   100%      0.01s  0.58%  sync.(*Map).Load (inline)
         0     0%   100%      0.02s  1.16%  syscall.Accept4
         0     0%   100%      0.01s  0.58%  syscall.Close
         0     0%   100%      0.01s  0.58%  syscall.Getsockname
         0     0%   100%      0.01s  0.58%  syscall.RawSyscall
         0     0%   100%      0.65s 37.79%  syscall.RawSyscall6
         0     0%   100%      0.64s 37.21%  syscall.Syscall
         0     0%   100%      0.02s  1.16%  syscall.Syscall6
         0     0%   100%      0.53s 30.81%  syscall.Write (inline)
         0     0%   100%      0.02s  1.16%  syscall.accept4
         0     0%   100%      0.01s  0.58%  syscall.getsockname
         0     0%   100%      0.10s  5.81%  syscall.read
         0     0%   100%      0.53s 30.81%  syscall.write
         0     0%   100%      0.01s  0.58%  time.(*Timer).Stop (inline)
         0     0%   100%      0.01s  0.58%  time.Now
         0     0%   100%      0.01s  0.58%  time.Since
         0     0%   100%      0.01s  0.58%  time.now
         0     0%   100%      0.01s  0.58%  time.runtimeNano
         0     0%   100%      0.01s  0.58%  time.runtimeNow
         0     0%   100%      0.01s  0.58%  time.stopTimer
